seller_id,total_orders,avg_delivery_days,avg_delay_days,late_deliveries
5587130f9850696ed7fafbc91c2cee44,2,6.5000,-10.5000,0
8a43128d7f9a3db592b866e6861a6cce,4,6.5000,-22.0000,0
b9ec22de23f18567de0e09d776ca0309,2,6.5000,-27.5000,0
36f98ad67cc981f50ce8aed093d5783c,2,6.5000,-13.5000,0
9dd459b29a14bf89d47183cf2cd0e4c7,2,6.5000,-6.0000,1
40ec8ab6cdafbcc4f544da38c67da39a,2,6.5000,-13.5000,0
0ade5cc4a305ed7093a23f68ca47519c,2,6.5000,-21.0000,0
69b5eaa096c3f9d1e5c398c597f567d6,2,6.5000,-6.0000,0
173d56ffbd4c56cb80fc3615487d712b,2,6.5000,-17.0000,0
f9eedec3129e8cc6b6429c42d0808c5b,2,6.5000,-9.0000,0
0692610d8abe24f287e9fae90ea0bbee,4,6.5000,-6.2500,1
e546117ed9cafbc40239c0c78635c584,2,6.5000,-10.0000,0
b16d3dadc47d4eb18be3d88bad0775ce,11,6.5455,-22.2727,1
651fe66032c9520ee5587f694908040d,7,6.5714,-9.0000,0
fadb07c842a2aef5d5a676b85f220e71,7,6.5714,-16.0000,0
289cdb325fb7e7f891c38608bf9e0962,125,6.5760,-10.5840,2
2dcf93836ae3ce0d7c93e2f10876467a,12,6.5833,-9.1667,2
01ed254b9ff8407dfb9d99ba1e17d923,5,6.6000,-17.0000,0
079d295dcbf06ee8bb1b65ba964eb2b6,10,6.6000,-10.6000,0
c113b8df1fc375bc3d73d29c1b1144d1,5,6.6000,-21.6000,0
e53d5b9b29d1218281f4a907ada18626,5,6.6000,-16.8000,0
3ab971ce71839580d2ae5b4e40fe8044,37,6.6216,-12.1351,3
9c7fd21e0aa159b20da593371f08ff7c,8,6.6250,-10.8750,1
5a425cc503b39b262a847fd6212bf53b,14,6.6429,-9.9286,1
1c56ffe0e9dea2657fc6e95b53f40b13,3,6.6667,-9.3333,0
0e72c1a751b496722a6cb1f10653b62a,3,6.6667,-12.3333,0
8a8835a43bda99fd37310ad76c457510,3,6.6667,-4.0000,0
55f7a3319d80f7fdf078b8f03e6725fe,22,6.6818,-6.5000,2
92d14edfb62ee5ae7fdff70b0f4e7233,13,6.6923,-12.2308,0
e603cf3fec55f8697c9059638d6c8eb5,10,6.7000,-24.2000,0
42fa4ee7240e9b8eb4576358ec142ba7,22,6.7273,-15.6818,0
0aa2205ca24f113f4658a5c536667426,11,6.7273,-14.0909,0
11d4c477d09821164bca4f70a2eae031,4,6.7500,-12.5000,0
f4ce8ca9fa7157e3b33f536ac9a4487d,4,6.7500,-7.5000,0
29e6e05b65f93bc224c644319dc52ecf,4,6.7500,-15.0000,0
c510bc1718f0f2961eaa42a23330681a,12,6.7500,-9.9167,0
aa1eb17b9fdf6dfd546e25c45c7b9235,4,6.7500,-9.0000,0
26e13b6ff5b641b329e5524241ee2c93,4,6.7500,-10.2500,0
4a82168aaef173cbb6e46ae88728f919,4,6.7500,-13.7500,0
41b14765bd56c8ad10971074380f9c0c,10,6.8000,-15.1000,0
bff9deb0ec77d437f3305a79cf25529e,5,6.8000,-13.2000,0
334cab711dee080b079fa5779b584783,26,6.8077,-14.4615,0
6ddc28b61be28373b4503a1f61cf98a9,11,6.8182,-7.9091,1
385799a1cddbd26dfeb9157356a42282,6,6.8333,-14.6667,0
2b3b9ce054da76a7428df143a567b156,6,6.8333,-17.6667,0
b839e41795b7f3ad94cc2014a52f6796,36,6.8333,-13.2778,1
101a3a003516bc11253298b2fad3cb65,6,6.8333,-7.8333,0
c70a353f02429c00775a46a75fb787da,6,6.8333,-11.1667,0
6879c4d287a8dd06b11f54ea8f78e4da,6,6.8333,-12.0000,0
ef2fbc2b607d8492bcffe657a4645434,21,6.8571,-10.1429,2
4d0041cdbe51b4617d95c70b19decc74,8,6.8750,-10.5000,0
05e107217c7266362fd44b75b2cd4cc4,8,6.8750,-4.7500,4
e644cbadf7eeb30d0d29f335ce7d52ec,9,6.8889,-10.0000,0
141440cad9341e553f8401c574a2aa38,12,6.9167,-21.1667,0
ddd51ae8cda92f3995a51fc0f0f3eec7,25,6.9200,-14.8000,0
5a05a16bb50629ee31afab8a6d4c2674,15,6.9333,-12.0000,1
165b1235e9e9942cb5fae67103576fb0,16,6.9375,-8.3125,1
730937bf88cb151eb2eb849f642fc213,26,6.9615,-10.5000,1
b906dd0e57f282c7089171b6ed07982e,2,7.0000,-19.0000,0
398cb257329ef7af7f1943a8974a3cbc,1,7.0000,-18.0000,0
7c4402417d51474d4d0cda9557340e40,1,7.0000,-28.0000,0
712efd3b68f9686dc856b84abd0f21ae,1,7.0000,-2.0000,0
296729ffb9b684050dd24836dac4494a,2,7.0000,-13.0000,0
81783131d2a97c8d44d406a4be81b5d9,9,7.0000,-11.5556,1
fa5fdc4e4bb6bd1009ad0e4ac4096562,1,7.0000,-58.0000,0
10cdd491d1dbea8fb4ead97b19c334ce,3,7.0000,-18.0000,0
b3e2faf2c1004d674f16a3aa3197f0e1,3,7.0000,-13.6667,0
6f835fd4be26989b1b064399da346143,2,7.0000,-21.0000,0
df47da4ae86fa4db890d05aaf24e21d8,5,7.0000,-18.2000,0
297d5eccd19fa9a83b2630071ff105e4,8,7.0000,-12.6250,0
269cff2d3c8d205c11f37a52402ea93b,5,7.0000,-9.4000,0
74bafed391319577bce6f4d2acc0589a,3,7.0000,-12.6667,0
a81466620e46a6970b22ef40379fdfc9,2,7.0000,-17.0000,0
7178e1eaa97257d8b6d4b80efd77a025,1,7.0000,-10.0000,0
bd4431c1a8dfa744b59e1e2a8bc99b9e,7,7.0000,-10.5714,0
e627629ba868740e287800f1a9be81c2,11,7.0000,-11.4545,0
adbe70ab2c97442046d393988c8d1d27,5,7.0000,-8.8000,0
ee2fbacc2fc3794e656cc4d933d59ce7,3,7.0000,-11.6667,0
4dc2e811a1760953cb7c6a590b498943,1,7.0000,-9.0000,0
0b3f27369a4d8df98f7eb91077e438ac,2,7.0000,-10.0000,0
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,3,7.0000,-16.6667,0
fa14641f57b655e933124a9ea49cd7a5,7,7.0000,-12.0000,0
7c9130f5f3729edd32aa059141d92484,4,7.0000,-16.2500,0
626ab1cd96932367f0eeec2e47046c12,3,7.0000,-14.0000,0
5d9f3746e112e696f98ea22c56b3e912,1,7.0000,-17.0000,0
265fdc289dffa9f1ad801c74f7d0de47,1,7.0000,-8.0000,0
9315e491484b1b0081ca166fc164108d,1,7.0000,-24.0000,0
0b18d63d0cd1d723567903fd34a07df2,14,7.0000,-15.7143,0
964ff64dc05b13811c6d0f41e0aa5f6b,1,7.0000,-14.0000,0
c52c644cc0dc85121207a27013efc6af,2,7.0000,-5.0000,0
5275ca25d0358ca73864e0ae41be1320,4,7.0000,-3.2500,2
f356c348fbc8df6a882823e21f5ce8b7,2,7.0000,-24.0000,0
3076499bbc033a927bf4a8a41bcf7fd4,9,7.0000,-9.7778,0
7fe21dd00d2f4943ae09525efa2fd674,2,7.0000,-12.0000,0
bca9230d3bbb4efa51872bf605a2f1ad,5,7.0000,-5.0000,1
f1fdf2d13186575751aa25876536d85c,1,7.0000,-6.0000,0
08ad4ac1388e4420ca531c3edfc46198,7,7.0000,-12.1429,0
88cd3681e0a2ba85e190f7d817629c4c,1,7.0000,-9.0000,0
dd5450b022b2d00a2145a66331e1aef6,1,7.0000,-32.0000,0
f5b84683a9bf9e1df748cf40f601b39c,1,7.0000,-46.0000,0
d8bf0fc082fd4a77fc2e5679b6c00133,1,7.0000,-5.0000,0
698624c6632eeba1774924dbea24c700,1,7.0000,-11.0000,0
70f7e8018e3d46c748c92f026aa2585a,2,7.0000,-22.0000,0
dde698c6d0bd24834c586e5111c2bba7,1,7.0000,-15.0000,0
ed49da7cadefc454d6a67de249eab240,1,7.0000,-46.0000,0
58e4b302b54937e55a678c4d15111da4,1,7.0000,-48.0000,0
7cf4ea70955b00d6b3c22542598e2715,1,7.0000,-11.0000,0
5bba18b40e8c973b0f32e748004775b0,1,7.0000,-46.0000,0
9c4d31c7e46ab03a43fc06e3142afd4e,2,7.0000,-8.0000,0
1d953075c2f0dd990bacf27b83b330f1,1,7.0000,-24.0000,0
bac692d6c0ed08467878018e6cc9c26c,3,7.0000,-17.0000,0
0ee4fb99ac55ffbbc98795aa01b7f8fa,1,7.0000,-15.0000,0
00d8b143d12632bad99c0ad66ad52825,1,7.0000,-22.0000,0
3ac588cd562971392504a9e17130c40b,1,7.0000,-6.0000,0
044668ccd5316b12a7cf0d54a156e3e9,4,7.0000,-25.0000,0
5a9b3bcab695173c820e53934574ae80,1,7.0000,-26.0000,0
65c255b299faf2d12050937cc219c46c,2,7.0000,-12.5000,0
e433f5fd4050e3352b5d83522b7fe24b,1,7.0000,-7.0000,0
9c3a1c416c765687bc79a04113269929,1,7.0000,-11.0000,0
3d2400ac620cffa23ac81bd192f7f555,1,7.0000,-1.0000,0
4fae87d32467e18eb46e4a76a0a0b9ce,1,7.0000,-12.0000,0
29c322e3f09f886f8bacbe91dfbd979e,2,7.0000,-20.0000,0
c8771b1a10bb99bb34d3c459c5cffb53,1,7.0000,-16.0000,0
432c67955c0acd1fd6b0b5d678766a71,1,7.0000,-48.0000,0
cecd97bc34ed8330bd4cd15713eda670,1,7.0000,-9.0000,0
333c4210e76a1aa2ab817b99437e3ff1,2,7.0000,-23.5000,0
70c4eedec9cb4a85cda2f3f9673557b4,1,7.0000,-17.0000,0
aec99834ab5d38ead22766ada8497e87,1,7.0000,-13.0000,0
fe19dce63ae80346207c6c55713d1023,1,7.0000,-22.0000,0
e9874ae10b2d60d43917b6bbfa13a599,1,7.0000,-20.0000,0
a7c53f6b3b61adbdaa99dda97e8cbd56,1,7.0000,-10.0000,0
49f8d2ea7b718d0ce587d34207caf2b4,1,7.0000,-1.0000,0
94d76e96eedd976258cd3278ce56d5f2,1,7.0000,-7.0000,0
f90f77ef2799a27f80d90c425ca944f7,1,7.0000,-20.0000,0
466222e777149751370e7e98fb623b0c,1,7.0000,-9.0000,0
491a5ada3aa1678414e990262c4bbdc1,1,7.0000,-12.0000,0
87b4428a334b8f676fd9a7f3bf544fb5,1,7.0000,-24.0000,0
5e106d93b717c2682b9383da480364a1,1,7.0000,-26.0000,0
9e7c5f4d7770eab65738cca38f9efccf,2,7.0000,-14.0000,0
4450bd8327d471c4a11a83d1445b1b62,1,7.0000,-21.0000,0
99a54764c341d5dc80b4a8fac4eba3fb,66,7.0152,-10.1667,15
acce39e832338debb07b02385cde5967,44,7.0227,-10.2955,0
e601b04acf48b4576e73ddca9481f0dc,16,7.0625,-16.3750,0
cea729054f157f5870bdd321a958d994,26,7.0769,-9.3462,1
45ba18c210d42734ec52c0c1c574e9ee,38,7.1053,-12.5000,2
65febd49fd28ec955651299159b1f527,38,7.1053,-13.4737,2
d8cf3b6a2151949f930d0252b180ec42,19,7.1053,-16.1579,0
40d54b51e962dbe09cabbcfd33298dee,31,7.1290,-12.4839,0
2e7ea2aafec5835e781b21d6d1faf1f1,7,7.1429,-5.2857,1
ae45df84722b1d15c5f32b23a095746c,12,7.1667,-15.1667,0
28405831a29823802aa22c084cfd0649,6,7.1667,-6.0000,0
ed8cb7b190ceb6067227478e48cf8dde,17,7.1765,-9.8235,1
1430239a858e7682bbc43b20758af153,22,7.1818,-10.8182,0
57df9869a600bd6b7c405f2a862eccfb,5,7.2000,-19.4000,0
883dd81e82754ac2c65e9790a7db8c9a,5,7.2000,-18.8000,0
1690cada046eb7e92c12f98b1f8a8167,10,7.2000,-14.2000,1
2d2322d842118867781fc737e96d59a1,10,7.2000,-6.3000,1
59cea8e446d3834393058e7e0666b6fb,10,7.2000,-16.5000,0
7b7ed56ae755e2880f2b69632e839c1e,5,7.2000,-5.0000,1
3504c0cb71d7fa48d967e0e4c94d59d9,53,7.2075,-10.7925,0
ead2bab70821ea148476ae9bc08548ac,9,7.2222,-19.4444,0
31561f325664a8a7aba4c8d0c3a9b3db,38,7.2368,-9.6579,1
c04d70d515d15a7e3db3a73320598566,4,7.2500,-22.5000,0
5f0057b677eb963672bf05dfa3f16c34,4,7.2500,-35.0000,0
788e857f317e53de488d393e65a80f45,11,7.2727,-13.8182,0
5721089ba9214e80074f27d5a03fc0eb,7,7.2857,-13.1429,0
cac63f48c38cd7d002a7e846dcd99a23,10,7.3000,-12.7000,0
6481e96574816ead57975da2c0f6d80d,43,7.3256,-11.2326,1
520b493b57809f446cb0a233bb3e25c7,73,7.3288,-12.0411,2
fb3cfbc8a86f5d7fbb4d36b8df63f60d,15,7.3333,-16.6667,0
5741dc2bf5044c34d0698681c5081bed,3,7.3333,-8.3333,0
2a167ca73899c85001a837d8fb4962f6,3,7.3333,-13.6667,0
9d489893ff6af05029671b785f54b998,6,7.3333,-13.1667,1
c3aad7dc65449ae90a5e9c3c6c1e78e0,6,7.3333,-13.8333,0
e0a366315b1b726b6c7832d664c0f530,51,7.3529,-11.6863,2
5b85809efd0d0e4dea1a9544e1280ed9,14,7.3571,-17.0000,0
89a51f50b8095ea78d5768f34c13a76f,11,7.3636,-12.6364,0
be3b4b0f050a6aa1b2d901c4b77e979f,8,7.3750,-17.2500,0
f615fe7efbef0f4f08fd3086bc7a3e60,23,7.3913,-12.6957,2
b76a1f8356322f12529c37b67d5c96c2,5,7.4000,-11.2000,0
fac1a9017ade7bdc94058fc1c969f355,10,7.4000,-10.1000,0
1e8c6a4c538f286aee9573239740a4b4,5,7.4000,-14.2000,0
d9a84e1403de8da0c3aa531d6d108ba6,58,7.4138,-9.9483,3
4be6b962d83299498bae2190f95d6566,12,7.4167,-12.0000,1
9c690ceacd5c66731bf443ea810195cb,12,7.4167,-17.1667,0
ff1e15b778c700abdd4d239b81ac466d,7,7.4286,-8.0000,0
6a8a889bde935bafa76d7848782dfaf9,30,7.4333,-15.1000,2
1c40343cc5d18c2d8248ac2f3366de34,22,7.4545,-12.0000,2
8602a61d680a10a82cceeeda0d99ea3d,19,7.4737,-11.0526,1
556a6409838156ea299c9d1f9e2dde43,4,7.5000,-13.2500,0
980640c45d7a4635885491d077167e4d,14,7.5000,-10.3571,1
90b57083da5d803237da74daec6dcb2b,2,7.5000,-19.0000,0
e24d3429d294b2eb200b064ebb035879,22,7.5000,-10.7727,1
ed46f1eb4a638113deb2a1137b5f22e9,4,7.5000,-13.0000,0
8d899e15a5925f097cca50faa49b15e3,10,7.5000,-3.8000,6
b4f8921fcc4ff77b66bea6dda43dcd51,20,7.5000,-17.7500,1
762ed976527cddf02787edba70fffa2a,4,7.5000,-22.0000,0
404e1ba01358af4cd63f679b2c4d1fa1,12,7.5000,-19.6667,0
4f0d637c1197fd65405ebd755ac9f86b,2,7.5000,-17.0000,0
f410c8873029fcc3809b9df6d0b28914,2,7.5000,-7.5000,0
1d139e3a3b14025640d8df1b230aace0,2,7.5000,-20.5000,0
f1b854361f4e15d5851b494df66f22b2,4,7.5000,-13.0000,0
9ed65337433adfbedefd23dd76eaa494,6,7.5000,-10.3333,0
8f0fbe2cd4d472157dc1cdef6edecaa9,2,7.5000,-11.5000,0
1d0646a72178a6fb37ee8082140e06ec,2,7.5000,-7.5000,0
84deb808079d1be601c209c1e771b1cc,2,7.5000,-11.5000,0
96e5dc09087bad639b4ee193104ec2e5,2,7.5000,-8.5000,0
4eeb99008a0f59d2c7759c59f9a346eb,2,7.5000,-12.5000,0
b90e891671cffd9557f33a97dc523645,39,7.5128,-16.2564,0
c70c1b0d8ca86052f45a432a38b73958,336,7.5327,-9.1518,27
ca4b77513ac2040591b0d8fae6958380,15,7.5333,-3.0667,3
da6a60cc8cc724fe51be021ff8be779c,13,7.5385,-14.0769,0
cc5a78bbad32776dc4e3af205218368c,38,7.5526,-16.6053,1
81f89e42267213cb94da7ddc301651da,52,7.5577,-9.7692,0
d197aa8fbc64087f61984deef05f6227,7,7.5714,-10.7143,0
9261d76c62caaf0b24677c2ceb7f8f20,7,7.5714,-17.4286,0
9aa388272ee334b6ae07bc73706e254a,7,7.5714,-16.2857,0
985c92cc412091f8529c12d7f23d3fef,12,7.5833,-14.0000,1
ce616e1913288884e7742faac9d981db,22,7.5909,-12.4545,1
86bf77bdb52e615674772d5817c6212f,5,7.6000,-15.2000,0
1cd9e0cc1839d55516843def5600816d,5,7.6000,-10.2000,0
fc59392d66ef99377e50356ee4f3b4e1,5,7.6000,-14.4000,0
6c17baf138731a4aaacc3210adf2037b,5,7.6000,-7.6000,0
8060d731897e33b5c5ae575ce1e209e1,5,7.6000,-17.0000,0
7df1fc11cc5cbc518b39faa60cf5d67c,5,7.6000,-13.6000,0
28f10b1c5e5abb9d4857745bede6147c,28,7.6071,-6.6071,6
1b45169b635ef59425637e9a33eb5fb3,8,7.6250,-19.7500,0
a414555ce331b8c8aea4a9cb8395194d,8,7.6250,-12.0000,0
d4f117125b59ce73c3302f88ee40c458,17,7.6471,-11.7059,0
7c5b05cbdb5542049f38d90d7815b97d,23,7.6522,-12.3913,1
c731d18cea9bf687ffee82a241c25b11,26,7.6538,-16.9615,0
340636a908b13bbe0f4fb63fbe1d0c03,3,7.6667,-10.0000,0
10089e9f2fd0c668a8fd4e52e1698888,3,7.6667,-16.6667,0
5f3ae9136c875522250f8184f253413a,45,7.6667,-12.1111,3
60da8bfa7eebe230b7d66ac4082d79b3,3,7.6667,-8.3333,1
519a7aa428f18d125a283cf8c014fdd6,3,7.6667,-15.6667,0
3d290fe363c60a77498c1126fd3fb8d3,3,7.6667,-12.6667,0
5f5a58930c3c35f3b5af264f34fb8c85,3,7.6667,-22.0000,0
8fbe2ee446b97e128471be4ce983dc0d,3,7.6667,-4.6667,1
e5899683388855d3dabe8913bbe365de,3,7.6667,-20.0000,0
b18871c324516afa228a13e8f1ef0ae9,23,7.6957,-10.6957,2
cfe94489ddd337d1e29e12f2a7205d10,24,7.7083,-6.8750,5
1e8b33f18b4f7598d87f5cbee2282cc2,139,7.7122,-10.9856,6
23ca5f678e0b3ea6c630b30fa8bf51ea,7,7.7143,-18.2857,0
e58a5b390e28abc0b216cfb0e07d27d7,7,7.7143,-19.5714,0
594f9aaa48e5bf431f011ddc5669b0d5,38,7.7368,-14.0526,1
d9bd94811c3338dceb4181f3dbc0c73e,61,7.7377,-8.5246,7
8fff28c4263ddec387f28d237fb42773,4,7.7500,-5.2500,0
941554c5757b73ba0e50aa7732310afc,4,7.7500,-23.5000,0
9674754b5a0cb32b638cec001178f799,95,7.7789,-11.1579,3
42b729f859728f5079499127a9c2ef37,131,7.7863,-7.2672,13
7238a95bb63ef7e498389fb863b834a1,15,7.8000,-9.5333,1
c0aff2da32c17759d30b22fb0af6649d,5,7.8000,-17.8000,0
7f35f9daf223da737b78738fbae4d977,5,7.8000,-19.8000,0
fc38b5dceee1a730fad8853453437fbd,5,7.8000,-14.2000,0
6b15924333bd1a741595fe981ea04822,21,7.8095,-11.2857,2
9e6967d3cf386d284251784b18ccb485,11,7.8182,-6.6364,1
01fd077212124329bac32490e8ef80d9,39,7.8205,-11.9487,1
b64d51f0435e884e8de603b1655155ae,23,7.8261,-9.6522,5
a64e44665225d19dfc0277eeeaaccc57,6,7.8333,-6.8333,1
1fbe10c70e30765ed1de86d9f7e98409,6,7.8333,-6.8333,0
f35becee938e982bd615edf8ef12bcfb,6,7.8333,-13.8333,0
077c5fae4bea9500e3737b16f71b9d3a,6,7.8333,-9.8333,0
718539d38d07dd351c76db862760e2e2,43,7.8372,-14.1163,0
97512d3fc193b2d1dfcdba0f9d1f0f8a,13,7.8462,-8.5385,1
ed4311e67debd72b8610a5347a743087,26,7.8462,-8.8462,2
26d6bbee02420494d471c9f6436929c0,13,7.8462,-10.6154,0
808d4348b916efa08e766ebad39f61eb,20,7.8500,-9.3500,1
bdf0d02d36a1d839d0c39c4a887cdd49,7,7.8571,-23.7143,0
b6d44737c043328708f6749c2dbe50bd,79,7.8608,-14.3544,4
2953ce3a88f5e3c3b696d77fc9e4c8eb,15,7.8667,-4.8667,4
bb135baca94c82fcb731335ad5b04a03,38,7.8684,-24.3158,0
5fd924b4836098a5be0ecf81ba054ce0,8,7.8750,-24.8750,0
b67d6c666e8dce1d078c882825e12704,8,7.8750,-9.3750,0
921323538c9f1c4e816f2720eac02bea,17,7.8824,-9.4118,3
9b013e03b2ab786505a1d3b5c0756754,220,7.8955,-10.1364,12
1e483cc5c76fef08d3ca05f9a8af7d01,10,7.9000,-10.9000,0
7f7b8245c336066a1f9933c359f11d77,43,7.9070,-13.0233,1
8a432f4e5b471f8da497d7dc517666e2,106,7.9151,-12.4151,7
49383af7ab774e4e8f3000f49c83dc4b,12,7.9167,-13.1667,0
af3ef48d0e13835e529c29ac573c63e5,21,7.9524,-11.3810,1
17ca9b9e9b9ef8fdb529001b49ebb50f,128,7.9531,-14.0859,3
42b6488f5b8246d9141712abd4b1b693,2,8.0000,-13.0000,0
f3c38ab652836d21de61fb8314b69182,15,8.0000,-11.1333,1
0e982cff76cc0579f632cea8a0e38c9d,7,8.0000,-12.2857,0
d180e07dc1e58c31c3f0cd599dc4d945,1,8.0000,-16.0000,0
c9d2ba8dde44a275ae06475ed1d2fafc,1,8.0000,-20.0000,0
b29d3380981c51df13fc6fbe87e1763d,7,8.0000,-9.5714,0
e250d617a0ad591ba9bd663e584a895d,20,8.0000,-14.4500,0
8fb67a334bacec338885b4e9e1708073,1,8.0000,-11.0000,0
bc8c8d665ec4664d286be0d521722b19,1,8.0000,4.0000,1
2c9005d8043aff18b8557ffb7b13cda4,1,8.0000,-8.0000,0
3f84fefc07dc159b268d4a77d3e8c425,3,8.0000,-20.6667,0
aded58c8142dedc5494a81f948431fab,5,8.0000,-14.6000,0
72c38a04bd6a1c3dbc5298425a0db86d,5,8.0000,-22.0000,0
73da1880b39c71de2b262bc7720c1494,2,8.0000,-14.0000,0
d594982fd877af63ace38ea1fca27c76,7,8.0000,-13.2857,0
585175ec331ea177fa47199e39a6170a,1,8.0000,-15.0000,0
7315baebc0572ff220d226283dc66728,2,8.0000,-12.5000,0
babcc0ab201e4c60188427cae51a5b8b,1,8.0000,-11.0000,0
761681a821d8275bc79f552116d06869,3,8.0000,-18.0000,0
809413606dbfe5deefd2db646693ef67,5,8.0000,-8.2000,0
4bfc7a4a1cf8d4d2121c27422d9e50b5,40,8.0000,-10.5250,1
d2f3e277560ed4c6361284429b00f037,7,8.0000,-16.0000,0
d79e8478eed9999493990b44955fb22e,5,8.0000,-10.0000,1
9b1585752613ec342d03bbab9997ec48,3,8.0000,-6.3333,0
a61cc04793308395a840807104365121,1,8.0000,-10.0000,0
17998cf586426bf0f2c3726cb0a4b211,2,8.0000,-22.5000,0
34a557286ead8fe75c989e0afcf7d98c,4,8.0000,-11.2500,0
3e35a8bb43569389d3cebef0ce820f69,2,8.0000,-10.0000,0
b77a27b1864483e721dc831d5ba4afa0,1,8.0000,-21.0000,0
dbbcfe2c8d026742134ac3e28ccde274,4,8.0000,-16.0000,0
ec21206b7894c503788a684a7bc822a6,1,8.0000,-20.0000,0
258447aad3f7b01e2643c89f64dc5647,1,8.0000,-12.0000,0
6650fcccd8cd2f7e55ffa524f30c4c59,2,8.0000,-12.5000,0
33fd411ed63a7c2f9005e3f065d9f85d,1,8.0000,-25.0000,0
c26ba52cf8d2f34915f2f6b7ffa0a3f3,3,8.0000,-14.0000,0
6bb66d9870c2e01c05655c7ed0e7ee13,3,8.0000,-15.3333,0
08f5819815f3d06545011850bd70f0a8,3,8.0000,-15.3333,0
657969cca82e884d272385ec0ef06edd,3,8.0000,-24.3333,0
a00824eb9093d40e589b940ec45c4eb0,3,8.0000,-15.0000,0
32e5635e63cb374eb63afdd242fb6134,1,8.0000,-5.0000,0
e0a3c37054ade6478d923a6efc10f308,2,8.0000,-16.0000,0
1de62b6f2fd96227629786db492433db,2,8.0000,-15.5000,0
5de1c80811ce7007f62f00d971236c09,2,8.0000,-14.5000,0
98dddbc4601dd4443ca174359b237166,2,8.0000,-10.5000,0
1fe61aa5494bd3ae92a2c13e067c810f,2,8.0000,-17.0000,0
dace965ca58120f92f8d742a9fa1864b,8,8.0000,-11.0000,0
4cc4fd4fdd406a85bbdc1f824b731bd7,2,8.0000,-14.0000,0
2039c5e51785b5dde7cf93ccb3b7be2c,1,8.0000,-8.0000,0
85e7c62c1d6ea078c3897424f867a7c8,2,8.0000,-20.5000,0
fc4751cfe3b279c419615b9b00c1abb4,1,8.0000,-28.0000,0
44ed138eca6214d572ce1d813fb0049b,3,8.0000,-7.3333,0
aa8af66c623d7d544dfe4bb85b5ebe3b,1,8.0000,-18.0000,0
1927cdb9fa74f5270097f6250e8e8f34,1,8.0000,-9.0000,0
c092292535a57dacd95a8765f5518f87,1,8.0000,-17.0000,0
723a46b89fd5c3ed78ccdf039e33ac63,1,8.0000,-30.0000,0
4ddeb3e828550cddc8d45c8bc36ab2d1,1,8.0000,-11.0000,0
c716e0b86ed568878475b60fbb6323ad,1,8.0000,-9.0000,0
c8025364abeecb115431bf95c11a747f,2,8.0000,-1.5000,1
eb1bf309f4f6af9a97e9ddac3fdbeabe,1,8.0000,-10.0000,0
7a704e63bb29c446869efde5d57524c8,1,8.0000,-19.0000,0
615c3462099ffa940d37b17dfda19594,2,8.0000,-15.5000,0
3e51f9cbe317bc3a88f2c76583811ee4,1,8.0000,-6.0000,0
2f1e7b90e01d9f086cbcb301c0c3d406,1,8.0000,-10.0000,0
9e25199f6ef7e7c347120ff175652c3b,1,8.0000,-14.0000,0
eb9267cccc90f1b49c8d2f9887c7dd97,1,8.0000,-10.0000,0
080199a181c46c657dc5aa235411be3b,83,8.0482,-9.6506,2
9d4db00d65d7760644ac0c14edb5fd86,99,8.0606,-11.6768,4
9f505651f4a6abe901a56cdc21508025,426,8.0657,-11.0563,20
31da954dc0855f2495c6310f70a2f931,30,8.0667,-10.8000,3
c2d70ce2c5d0a2eb75e78668236e6dc8,15,8.0667,-12.7333,0
093805f8f2aeb63881444571e1f48f30,27,8.0741,-10.7778,1
bdae679a9b282249bc23b9b69dae9a99,12,8.0833,-24.8333,0
257e61d3251fb5efb9daadddbc2cf7ca,12,8.0833,-17.6667,0
d8c7ba53e7e38711eaef8c2849d6d2e1,22,8.0909,-18.5455,0
ab27bbbad5239bc31a34709275a70db4,11,8.0909,-11.5455,0
febab0275244b9a49a623f0bd613ca2f,126,8.1111,-11.7540,5
ef30892870c278497523264be1be2241,9,8.1111,-16.4444,0
916c9de0b5ad957346eeeb12f332687e,27,8.1111,-19.0741,0
d4e12e7884759a14fa0f5f896c791cae,32,8.1250,-12.2813,2
db46ca7bce82b11f7e247539271fc390,16,8.1250,-13.4375,0
8fbd63429be6d3e5e6d1a709b6464802,8,8.1250,-20.3750,0
6aa3928696eab49a19a466e665a649fd,22,8.1364,-14.0455,1
20a8b0dc55da94fe74d112082427c84f,7,8.1429,-4.5714,1
e1dc0754bada9ee4cfe9713f22f61292,12,8.1667,-13.0833,0
48e954b2da4f6a750c844173b347ed40,6,8.1667,-28.6667,0
33cbbec1e7e1044aaf11d152172c776f,16,8.1875,-16.0625,0
4992e76a42cb3aad7a7047e0d3d7e729,73,8.1918,-10.5753,5
f021c962aaba8ef6eb527a9c2c8394d1,5,8.2000,-16.4000,0
e256a62e0ac58c0edfba09966142d561,14,8.2143,-16.6429,0
6df688df543f90e9b38f4319e75a9d88,55,8.2182,-15.2909,0
cda598c48d7c614bc1cad7d8ff6f0010,18,8.2222,-13.7778,0
6eb94e1466490d327a09abf8f3552a50,9,8.2222,-10.4444,1
a2deecd5398f5df4987110c80a1972a3,13,8.2308,-13.6923,0
b1aaae6b66ad3c40f54b389d7ea4bee0,17,8.2353,-19.4118,0
1da3aeb70d7989d1e6d9b0e887f97c23,324,8.2407,-11.7130,16
